gameid,date,dh,ejectee,ejecteename,team,job,umpire,umpirename,inning,reason
SFN201906300,06/30/2019,0,lovut001,Torey Lovullo,ARI,M,muchm901,Mike Muchlinski,5,Call on Field
TBA201906300,06/30/2019,0,cashk001,Kevin Cash,TBA,M,drecb901,Bruce Dreckman,2,Call on Field
PIT201907040,07/04/2019,0,maddj801,Joe Maddon,CHN,M,westj901,Joe West,4,Aggression
SEA201907040,07/04/2019,0,shilm801,Mike Shildt,SLN,M,drakr901,Rob Drake,4,Balls and Strikes
NYN201907060,07/06/2019,0,frazt001,Todd Frazier,NYN,P,gibsh902,Tripp Gibson,5,Arguing
NYN201907060,07/06/2019,0,callm001,Mickey Callaway,NYN,M,gibsh902,Tripp Gibson,5,Arguing
DET201907070,07/07/2019,0,cabrm001,Miguel Cabrera,DET,P,littw901,Will Little,1,Call on Field
COL201907130,07/13/2019,0,vottj001,Joey Votto,CIN,P,hoyej901,James Hoye,9,Call on Field
MIL201907150,07/15/2019,0,grany001,Yasmani Grandal,MIL,P,bakej902,Jordan Baker,6,Call on Field
PHI201907150,07/15/2019,0,riosy001,Yacksel Rios,PHI,P,eddid901,Doug Eddings,8,Aggression
KCA201907160,07/16/2019,0,solej001,Jorge Soler,KCA,P,hallt901,Tom Hallion,8,Call on Field
PHI201907160,07/16/2019,0,nerih001,Hector Neris,PHI,P,conrc901,Chris Conroy,9,Aggression
PHI201907160,07/16/2019,0,kaplg001,Gabe Kapler,PHI,M,conrc901,Chris Conroy,9,Aggression
KCA201907180,07/18/2019,0,rentr001,Rick Renteria,CHA,M,hamaa901,Adam Hamari,1,Balls and Strikes
NYA201907181,07/18/2019,1,boona001,Aaron Boone,NYA,M,millb903,Brennan Miller,2,Balls and Strikes
ARI201907190,07/19/2019,0,martk001,Ketel Marte,ARI,P,holbs901,Sam Holbrook,7,Balls and Strikes
CIN201907190,07/19/2019,0,suare001,Eugenio Suarez,CIN,P,torrc901,Carlos Torres,1,Call on Field
CIN201907190,07/19/2019,0,belld002,David Bell,CIN,M,torrc901,Carlos Torres,1,Call on Field
NYA201907190,07/19/2019,0,blacb001,Buddy Black,COL,M,eddid901,Doug Eddings,9,Balls and Strikes
SFN201907210,07/21/2019,0,pillk001,Kevin Pillar,SFN,P,rippm901,Mark Ripperger,8,Balls and Strikes
MIN201907230,07/23/2019,0,baldr001,Rocco Baldelli,MIN,M,dejer901,Ramon De Jesus,8,Balls and Strikes
MIN201907230,07/23/2019,0,rowsj801,James Rowson,MIN,C,dejer901,Ramon De Jesus,9,Balls and Strikes
LAN201907240,07/24/2019,0,bellc002,Cody Bellinger,LAN,P,iassd901,Dan Iassogna,8,Balls and Strikes
SFN201907240,07/24/2019,0,rizza001,Anthony Rizzo,CHN,P,bakej902,Jordan Baker,5,Balls and Strikes
WAS201907242,07/24/2019,2,freek001,Kyle Freeland,COL,P,libkj901,John Libka,7,Balls and Strikes
BOS201907250,07/25/2019,0,holtb002,Brock Holt,BOS,P,reybd901,D.J. Reyburn,3,Call on Field
NYN201907270,07/27/2019,0,hurdc001,Clint Hurdle,PIT,M,wendh902,Hunter Wendelstedt,1,Call on Field
OAK201907270,07/27/2019,0,montr004,Rafael Montero,TEX,P,barbs901,Sean Barber,8,Aggression
OAK201907270,07/27/2019,0,woodc001,Chris Woodward,TEX,M,barbs901,Sean Barber,8,Aggression
CHA201907280,07/28/2019,0,rentr001,Rick Renteria,CHA,M,herna901,Angel Hernandez,6,Balls and Strikes
CIN201907280,07/28/2019,0,senzn001,Nick Senzel,CIN,P,millb901,Bill Miller,4,Balls and Strikes
WAS201907280,07/28/2019,0,eatoa002,Adam Eaton,WAS,P,rehaj901,Jeremie Rehak,1,Balls and Strikes
WAS201907280,07/28/2019,0,martd002,Dave Martinez,WAS,M,rehaj901,Jeremie Rehak,1,Balls and Strikes
CIN201907300,07/30/2019,0,belld002,David Bell,CIN,M,vanol901,Larry Vanover,8,Balls and Strikes
CIN201907300,07/30/2019,0,hughj001,Jared Hughes,CIN,P,vanol901,Larry Vanover,9,Aggression
CIN201907300,07/30/2019,0,garra001,Amir Garrett,CIN,P,vanol901,Larry Vanover,9,Fighting
CIN201907300,07/30/2019,0,puigy001,Yasiel Puig,CIN,P,vanol901,Larry Vanover,9,Fighting
CIN201907300,07/30/2019,0,archc001,Chris Archer,PIT,P,vanol901,Larry Vanover,9,Fighting
CIN201907300,07/30/2019,0,crick001,Kyle Crick,PIT,P,vanol901,Larry Vanover,9,Fighting
CIN201907300,07/30/2019,0,willt002,Trevor Williams,PIT,P,vanol901,Larry Vanover,9,Fighting
CIN201907300,07/30/2019,0,cervf001,Francisco Cervelli,PIT,P,vanol901,Larry Vanover,9,Fighting
CLE201908010,08/01/2019,0,reddj001,Josh Reddick,HOU,P,carav901,Vic Carapazza,6,Balls and Strikes
NYA201908031,08/03/2019,1,coraa001,Alex Cora,BOS,M,estam901,Mike Estabrook,4,Balls and Strikes
NYA201908031,08/03/2019,1,salec001,Chris Sale,BOS,P,estam901,Mike Estabrook,4,Balls and Strikes
ARI201908060,08/06/2019,0,dysoj001,Jarrod Dyson,ARI,P,hallt901,Tom Hallion,8,Balls and Strikes
SEA201908060,08/06/2019,0,voged001,Daniel Vogelbach,SEA,P,wegnm901,Mark Wegner,7,Call on Field
MIA201908090,08/09/2019,0,mattd001,Don Mattingly,MIA,M,tumpj901,John Tumpane,5,Call on Field
TOR201908090,08/09/2019,0,gardb001,Brett Gardner,NYA,P,segac901,Chris Segal,4,Balls and Strikes
DET201908130,08/13/2019,0,laket001,Tim Laker,SEA,C,coope901,Eric Cooper,7,Balls and Strikes
KCA201908130,08/13/2019,0,yoste001,Ned Yost,KCA,M,gibsg901,Greg Gibson,5,Call on Field
NYA201908170,08/17/2019,0,boona001,Aaron Boone,NYA,M,may-b901,Ben May,6,Call on Field
NYA201908170,08/17/2019,0,gardb001,Brett Gardner,NYA,P,cuzzp901,Phil Cuzzi,6,Other
NYA201908170,08/17/2019,0,sabac001,CC Sabathia,NYA,P,cuzzp901,Phil Cuzzi,6,Harrassment
HOU201908190,08/19/2019,0,cabrm001,Miguel Cabrera,DET,P,marqa901,Alfonso Marquez,5,Harrassment
HOU201908190,08/19/2019,0,gardr001,Ron Gardenhire,DET,M,marqa901,Alfonso Marquez,5,Arguing
ATL201908200,08/20/2019,0,snitb801,Brian Snitker,ATL,M,wegnm901,Mark Wegner,1,Arguing
TBA201908210,08/21/2019,0,aguij001,Jesus Aguilar,TBA,P,libkj901,John Libka,6,Balls and Strikes
MIL201908230,08/23/2019,0,cainl001,Lorenzo Cain,MIL,P,blakr901,Ryan Blakney,5,Balls and Strikes
CHN201908240,08/24/2019,0,happi001,Ian Happ,CHN,P,carav901,Vic Carapazza,4,Call on Field
CHN201908240,08/24/2019,0,contw001,Willson Contreras,CHN,P,wendh902,Hunter Wendelstedt,4,Other
SLN201908240,08/24/2019,0,dazay001,Yonathan Daza,COL,P,emmep901,Paul Emmel,7,Call on Field
BAL201908250,08/25/2019,0,brocd001,Doug Brocail,BAL,C,bacoj901,John Bacon,5,Balls and Strikes
SEA201908260,08/26/2019,0,broxk001,Keon Broxton,SEA,P,gonzm901,Manny Gonzalez,2,Balls and Strikes
HOU201908270,08/27/2019,0,verlj001,Justin Verlander,HOU,P,hobep901,Pat Hoberg,6,Balls and Strikes
MIA201908270,08/27/2019,0,garra001,Amir Garrett,CIN,P,blakr901,Ryan Blakney,8,Balls and Strikes
COL201908280,08/28/2019,0,blacc001,Charlie Blackmon,COL,P,mealj901,Jerry Meals,9,Call on Field
COL201908280,08/28/2019,0,blacb001,Buddy Black,COL,M,mealj901,Jerry Meals,9,Call on Field
HOU201908290,08/29/2019,0,reddj001,Josh Reddick,HOU,P,bakej902,Jordan Baker,9,Balls and Strikes
ATL201908300,08/30/2019,0,rentr001,Rick Renteria,CHA,M,knigb901,Brian Knight,7,Balls and Strikes
TOR201908300,08/30/2019,0,guerv002,Vladimir Guerrero,TOR,P,estam901,Mike Estabrook,7,Balls and Strikes
PHI201908310,08/31/2019,0,hoskr001,Rhys Hoskins,PHI,P,littw901,Will Little,3,Call on Field
WAS201908310,08/31/2019,0,brinl001,Lewis Brinson,MIA,P,lentn901,Nic Lentz,8,Call on Field
CHN201909010,09/01/2019,0,grany001,Yasmani Grandal,MIL,P,timmt901,Tim Timmons,7,Call on Field
SLN201909012,09/01/2019,2,wardt001,Turner Ward,CIN,C,millb901,Bill Miller,7,Balls and Strikes
CLE201909020,09/02/2019,0,rentr001,Rick Renteria,CHA,M,carlm901,Mark Carlson,5,Balls and Strikes
TBA201909032,09/03/2019,2,hydeb801,Brandon Hyde,BAL,M,barrl901,Lance Barrett,8,Balls and Strikes
TBA201909060,09/06/2019,0,montc001,Charlie Montoyo,TOR,M,millb901,Bill Miller,4,Call on Field
MIN201909070,09/07/2019,0,cruzn002,Nelson Cruz,MIN,P,diazl901,Laz Diaz,6,Call on Field
ATL201909080,09/08/2019,0,turnt001,Trea Turner,WAS,P,estam901,Mike Estabrook,5,Call on Field
ATL201909080,09/08/2019,0,martd002,Dave Martinez,WAS,M,estam901,Mike Estabrook,5,Call on Field
PIT201909080,09/08/2019,0,hurdc001,Clint Hurdle,PIT,M,ortir901,Roberto Ortiz,7,Balls and Strikes
PIT201909080,09/08/2019,0,fraza001,Adam Frazier,PIT,P,ortir901,Roberto Ortiz,7,Call on Field
CHA201909110,09/11/2019,0,mccaj001,James McCann,CHA,P,belld901,Dan Bellino,9,Balls and Strikes
SEA201909110,09/11/2019,0,servs002,Scott Servais,SEA,M,libkj901,John Libka,9,Other
SDN201909120,09/12/2019,0,myerw001,Wil Myers,SDN,P,dejer901,Ramon De Jesus,9,Balls and Strikes
TEX201909120,09/12/2019,0,woodc001,Chris Woodward,TEX,M,muchm901,Mike Muchlinski,7,Balls and Strikes
KCA201909130,09/13/2019,0,gorda001,Alex Gordon,KCA,P,barrl901,Lance Barrett,7,Call on Field
KCA201909130,09/13/2019,0,yoste001,Ned Yost,KCA,M,barrl901,Lance Barrett,7,Call on Field
WAS201909130,09/13/2019,0,bogat001,Tim Bogar,WAS,C,timmt901,Tim Timmons,8,Balls and Strikes
CHN201909140,09/14/2019,0,mapld001,Dillon Maples,CHN,P,marqa901,Alfonso Marquez,9,Aggression
CHN201909140,09/14/2019,0,maddj801,Joe Maddon,CHN,M,marqa901,Alfonso Marquez,9,Aggression
COL201909140,09/14/2019,0,hosme001,Eric Hosmer,SDN,P,torrc901,Carlos Torres,5,Balls and Strikes
COL201909140,09/14/2019,0,greea001,Andy Green,SDN,M,torrc901,Carlos Torres,5,Balls and Strikes
KCA201909140,09/14/2019,0,sveud001,Dale Sveum,KCA,C,guccc901,Chris Guccione,2,Balls and Strikes
WAS201909140,09/14/2019,0,snitb801,Brian Snitker,ATL,M,welkb901,Bill Welke,7,Arguing
PHI201909150,09/15/2019,0,harpb003,Bryce Harper,PHI,P,morag901,Gabe Morales,4,Call on Field
PHI201909150,09/15/2019,0,kaplg001,Gabe Kapler,PHI,M,morag901,Gabe Morales,4,Call on Field
WAS201909150,09/15/2019,0,joycm001,Matt Joyce,ATL,P,welkb901,Bill Welke,5,Call on Field
MIN201909190,09/19/2019,0,montm002,Mike Montgomery,KCA,P,gonzm901,Manny Gonzalez,5,Balls and Strikes
LAN201909200,09/20/2019,0,robed001,Dave Roberts,LAN,M,gibsg901,Greg Gibson,4,Balls and Strikes
SDN201909200,09/20/2019,0,hinse001,Eric Hinske,ARI,C,ticht901,Todd Tichenor,7,Call on Field
NYA201909210,09/21/2019,0,boona001,Aaron Boone,NYA,M,westj901,Joe West,1,Balls and Strikes
NYA201909210,09/21/2019,0,thamm001,Marcus Thames,NYA,C,rehaj901,Jeremie Rehak,1,Balls and Strikes
WAS201909241,09/24/2019,1,millb002,Brad Miller,PHI,P,porta901,Alan Porter,6,Call on Field
SEA201909250,09/25/2019,0,servs002,Scott Servais,SEA,M,holbs901,Sam Holbrook,7,Balls and Strikes
COL201909280,09/28/2019,0,counc001,Craig Counsell,MIL,M,carlm901,Mark Carlson,9,Call on Field
HOU201910290,10/29/2019,0,martd002,Dave Martinez,WAS,M,holbs901,Sam Holbrook,7,Call on Field
SDN202007260,07/26/2020,0,lovut001,Torey Lovullo,ARI,M,rippm901,Mark Ripperger,5,Balls and Strikes
SLN202007260,07/26/2020,0,holld003,Derek Holland,PIT,P,bakej902,Jordan Baker,3,Balls and Strikes
WAS202007290,07/29/2020,0,tellr001,Rowdy Tellez,TOR,P,sches901,Stu Scheurwater,X,Call on Field
WAS202007290,07/29/2020,0,bichd001,Dante Bichette,TOR,C,sches901,Stu Scheurwater,X,Harrassment
PHI202008051,08/05/2020,1,nevip001,Phil Nevin,NYA,C,herna901,Angel Hernandez,7,Call on Field
SDN202008050,08/05/2020,0,tingj801,Jayce Tingler,SDN,M,rippm901,Mark Ripperger,7,Balls and Strikes
CLE202008060,08/06/2020,0,belld002,David Bell,CIN,M,mealj901,Jerry Meals,6,Call on Field
PIT202008070,08/07/2020,0,sheld801,Derek Shelton,PIT,M,dejer901,Ramon De Jesus,7,Balls and Strikes
TEX202008070,08/07/2020,0,castj006,Jason Castro,ANA,P,mosce901,Edwin Moscoso,2,Balls and Strikes
TBA202008082,08/08/2020,2,thamm001,Marcus Thames,NYA,C,carav901,Vic Carapazza,5,Aggression
TBA202008082,08/08/2020,2,boona001,Aaron Boone,NYA,M,carav901,Vic Carapazza,5,Aggression
OAK202008090,08/09/2020,0,baked002,Dusty Baker,HOU,M,mahrn901,Nick Mahrley,7,Balls and Strikes
OAK202008090,08/09/2020,0,laurr001,Ramon Laureano,OAK,P,barrt901,Ted Barrett,7,Fighting
OAK202008090,08/09/2020,0,allea001,Austin Allen,OAK,P,barrt901,Ted Barrett,7,Fighting
OAK202008090,08/09/2020,0,fierm001,MIke Fiers,OAK,P,barrt901,Ted Barrett,7,Fighting
CLE202008120,08/12/2020,0,contw001,Willson Contreras,CHN,P,timmt901,Tim Timmons,5,Balls and Strikes
NYN202008130,08/13/2020,0,stras001,Stephen Strasburg,WAS,P,torrc901,Carlos Torres,3,Balls and Strikes
BAL202008160,08/16/2020,0,longk801,Kevin Long,WAS,C,littw901,Will Little,2,Balls and Strikes
BAL202008160,08/16/2020,0,sanca004,Anibal Sanchez,WAS,P,littw901,Will Little,2,Balls and Strikes
DET202008160,08/16/2020,0,gardr001,Ron Gardenhire,DET,M,timmt901,Tim Timmons,3,Call on Field
DET202008160,08/16/2020,0,maybc001,Cameron Maybin,DET,P,reybd901,D.J. Reyburn,5,Balls and Strikes
MIA202008160,08/16/2020,0,mattd001,Don Mattingly,MIA,M,hoyej901,James Hoye,5,Balls and Strikes
TOR202008160,08/16/2020,0,shoem001,Matt Shoemaker,TOR,P,carav901,Vic Carapazza,4,Balls and Strikes
TOR202008160,08/16/2020,0,montc001,Charlie Montoyo,TOR,M,carav901,Vic Carapazza,4,Balls and Strikes
MIN202008180,08/18/2020,0,gonzm002,Marwin Gonzalez,MIN,P,rehaj901,Jeremie Rehak,X,Call on Field
SDN202008190,08/19/2020,0,santd001,Danny Santana,TEX,P,marqa901,Alfonso Marquez,X,Call on Field
SEA202008190,08/19/2020,0,robed001,Dave Roberts,LAN,M,rippm901,Mark Ripperger,6,Balls and Strikes
SEA202008190,08/19/2020,0,muncm001,Max Muncy,LAN,P,rippm901,Mark Ripperger,6,Balls and Strikes
SEA202008190,08/19/2020,0,vansr801,Robert Van Scoyoc,LAN,C,rippm901,Mark Ripperger,6,Balls and Strikes
PIT202008200,08/20/2020,0,morac001,Colin Moran,PIT,P,gibsh902,Tripp Gibson,4,Balls and Strikes
SDN202008220,08/22/2020,0,maldm001,Martin Maldonado,HOU,P,cejan901,Nestro Ceja,2,Harrassment
OAK202008230,08/23/2020,0,maddj801,Joe Maddon,ANA,M,barrl901,Lance Barrett,6,Balls and Strikes
TBA202008230,08/23/2020,0,cashk001,Kevin Cash,TBA,M,ticht901,Todd Tichenor,6,Balls and Strikes
ARI202008240,08/24/2020,0,lovut001,Torey Lovullo,ARI,M,drakr901,Rob Drake,5,Call on Field
HOU202008252,08/25/2020,2,maddj801,Joe Maddon,ANA,M,vondc901,Clint Vondrak,6,Call on Field
MIL202008250,08/25/2020,0,vottj001,Joey Votto,CIN,P,lives901,Shane Livensparger,8,Call on Field
MIL202008250,08/25/2020,0,belld002,David Bell,CIN,M,lives901,Shane Livensparger,8,Call on Field
MIL202008272,08/27/2020,2,counc001,Craig Counsell,MIL,M,bacoj901,John Bacon,5,Balls and Strikes
CIN202008292,08/29/2020,2,rossd001,David Ross,CHN,M,lentn901,Nic Lentz,4,Arguing
CIN202008292,08/29/2020,2,borzm801,Mike Borzello,CHN,C,lentn901,Nic Lentz,4,Arguing
CIN202008292,08/29/2020,2,belld002,David Bell,CIN,M,belld901,Dan Bellino,4,Fighting
CIN202008292,08/29/2020,2,winkj002,Jesse Winker,CIN,P,belld901,Dan Bellino,4,Fighting
CIN202008292,08/29/2020,2,vottj001,Joey Votto,CIN,P,belld901,Dan Bellino,4,Fighting
PHI202008300,08/30/2020,0,giraj001,Joe Girardi,PHI,M,welkb901,Bill Welke,9,Call on Field
NYA202009010,09/01/2020,0,cashk001,Kevin Cash,TBA,M,fairc901,Chad Fairchild,9,Arguing
PIT202009010,09/01/2020,0,sheld801,Derek Shelton,PIT,M,tumpj901,John Tumpane,8,Balls and Strikes
NYA202009020,09/02/2020,0,hellb001,Ben Heller,NYA,P,fairc901,Chad Fairchild,5,Aggression
CLE202009040,09/04/2020,0,haina801,Andy Haines,MIL,C,mealj901,Jerry Meals,7,Balls and Strikes
LAN202009040,09/04/2020,0,kempm001,Matt Kemp,COL,P,morag901,Gabe Morales,8,Call on Field
NYN202009050,09/05/2020,0,harpb003,Bryce Harper,PHI,P,ortir901,Roberto Ortiz,5,Call on Field
OAK202009050,09/05/2020,0,hosme001,Eric Hosmer,SDN,P,wolcq901,Quinn Wolcott,8,Call on Field
SFN202009080,09/08/2020,0,servs002,Scott Servais,SEA,M,libkj901,John Libka,8,Balls and Strikes
ARI202009100,09/10/2020,0,muncm001,Max Muncy,LAN,P,eddid901,Doug Eddings,9,Call on Field
NYA202009112,09/11/2020,2,holab001,Bryan Holaday,BAL,P,hobep901,Pat Hoberg,7,Call on Field
SLN202009120,09/12/2020,0,vottj001,Joey Votto,CIN,P,reybd901,D.J. Reyburn,9,Call on Field
MIL202009130,09/13/2020,0,counc001,Craig Counsell,MIL,M,kulpr901,Ron Kulpa,5,Call on Field
BAL202009150,09/15/2020,0,hydeb801,Brandon Hyde,BAL,M,millb903,Brennan Miller,4,Balls and Strikes
CHA202009150,09/15/2020,0,baldr001,Rocco Baldelli,MIN,M,littw901,Will Little,7,Call on Field
CHA202009150,09/15/2020,0,cruzn002,Nelson Cruz,MIN,P,littw901,Will Little,7,Call on Field
MIL202009150,09/15/2020,0,shilm801,Mike Shildt,SLN,M,kulpr901,Ron Kulpa,5,Fighting
MIL202009150,09/15/2020,0,counc001,Craig Counsell,MIL,M,kulpr901,Ron Kulpa,5,Fighting
CHA202009170,09/17/2020,0,donaj001,Josh Donaldson,MIN,P,belld901,Dan Bellino,6,Balls and Strikes
SFN202009170,09/17/2020,0,andet002,Tyler Anderson,SFN,P,mosce901,Edwin Moscoso,3,Balls and Strikes
PHI202009182,09/18/2020,2,dillj001,Joe Dillon,PHI,C,dejer901,Ramon De Jesus,6,Call on Field
PIT202009182,09/18/2020,2,stalj001,Jacob Stallings,PIT,P,rehaj901,Jeremie Rehak,7,Call on Field
CIN202009200,09/20/2020,0,goodb001,Brian Goodwin,CIN,P,estam901,Mike Estabrook,4,Balls and Strikes
HOU202009200,09/20/2020,0,lovut001,Torey Lovullo,ARI,M,hamaa901,Adam Hamari,4,Balls and Strikes
ANA202009210,09/21/2020,0,renda001,Anthony Rendon,ANA,P,mccrk901,Kyle McCrady,7,Call on Field
CLE202009210,09/21/2020,0,rentr001,Rick Renteria,CHA,M,belld901,Dan Bellino,9,Call on Field
WAS202009210,09/21/2020,0,quinr003,Roman Quinn,PHI,P,valej901,Junior Valentine,3,Call on Field
WAS202009210,09/21/2020,0,giraj001,Joe Girardi,PHI,M,valej901,Junior Valentine,3,Call on Field
CLE202009220,09/22/2020,0,rentr001,Rick Renteria,CHA,M,herna901,Angel Hernandez,X,Balls and Strikes
CLE202009220,09/22/2020,0,andet001,Tim Anderson,CHA,P,herna901,Angel Hernandez,X,Balls and Strikes
KCA202009220,09/22/2020,0,mathm001,Mike Matheny,KCA,M,gonzm901,Manny Gonzalez,4,Balls and Strikes
ARI202009230,09/23/2020,0,woodc001,Chris Woodward,TEX,M,mahrn901,Nick Mahrley,8,Balls and Strikes
SDN202009230,09/23/2020,0,buttb801,Brian Butterfield,ANA,C,millb901,Bill Miller,6,Other
ARI202009251,09/25/2020,1,kempm001,Matt Kemp,COL,P,reynj901,Jim Reynolds,4,Call on Field
CHA202009250,09/25/2020,0,cordj001,Jimmy Cordero,CHA,P,belld901,Dan Bellino,7,Aggression
CHA202009250,09/25/2020,0,rentr001,Rick Renteria,CHA,M,belld901,Dan Bellino,7,Aggression
CHA202009250,09/25/2020,0,coopd001,Don Cooper,CHA,C,belld901,Dan Bellino,7,Aggression
NYA202009250,09/25/2020,0,boona001,Aaron Boone,NYA,M,tumpj901,John Tumpane,1,Call on Field
MIN202009300,09/30/2020,0,rosae001,Eddie Rosario,MIN,P,gonzm901,Manny Gonzalez,6,Balls and Strikes
LAN202010010,10/01/2020,0,woodb005,Brandon Woodruff,MIL,P,wolcq901,Quinn Wolcott,5,Balls and Strikes
LAN202010060,10/06/2020,0,tingj801,Jayce Tingler,SDN,M,barrl901,Lance Barrett,6,Balls and Strikes
CIN202104030,04/03/2021,0,castn001,Nick Castellanos,CIN,P,reynj901,Jim Reynolds,4,Other
BAL202104080,04/08/2021,0,hydeb801,Brandon Hyde,BAL,M,rehaj901,Jeremie Rehak,4,Balls and Strikes
SFN202104090,04/09/2021,0,blacc001,Charlie Blackmon,COL,P,may-b901,Ben May,7,Call on Field
TEX202104100,04/10/2021,0,machm001,Manny Machado,SDN,P,viscj901,Jansen Visconti,8,Call on Field
TOR202104100,04/10/2021,0,maddj801,Joe Maddon,ANA,M,laynj901,Jerry Layne,3,Arguing
ATL202104110,04/11/2021,0,snitb801,Brian Snitker,ATL,M,marqa901,Alfonso Marquez,9,Arguing
MIN202104110,04/11/2021,0,shoem001,Matt Shoemaker,MIN,P,gonzm901,Manny Gonzalez,6,Balls and Strikes
MIN202104110,04/11/2021,0,servs002,Scott Servais,SEA,M,diazl901,Laz Diaz,7,Arguing
PIT202104110,04/11/2021,0,borzm801,Mike Borzello,CHN,C,gibsg901,Greg Gibson,4,Arguing
ATL202104120,04/12/2021,0,mattd001,Don Mattingly,MIA,M,marqa901,Alfonso Marquez,8,Call on Field
LAN202104140,04/14/2021,0,blacb001,Buddy Black,COL,M,cuzzp901,Phil Cuzzi,3,Balls and Strikes
MIN202104150,04/15/2021,0,coraa001,Alex Cora,BOS,M,bakej902,Jordan Baker,8,Balls and Strikes
CIN202104180,04/18/2021,0,milew001,Wade Miley,CIN,P,welkb901,Bill Welke,7,Balls and Strikes
CHN202104200,04/20/2021,0,walkt004,Tijuan Walker,NYN,P,libkj901,John Libka,4,Balls and Strikes
CHN202104200,04/20/2021,0,rojal801,Luis Rojas,NYN,M,libkj901,John Libka,6,Balls and Strikes
SDN202104210,04/21/2021,0,tingj801,Jayce Tingler,SDN,M,hallt901,Tom Hallion,8,Balls and Strikes
CHN202104240,04/24/2021,0,rossd001,David Ross,CHN,M,blasc901,Cory Blaser,9,Balls and Strikes
SLN202104250,04/25/2021,0,belld002,David Bell,CIN,M,westj901,Joe West,6,Arguing
BAL202104260,04/26/2021,0,boona001,Aaron Boone,NYA,M,gibsg901,Greg Gibson,8,Arguing
TBA202104260,04/26/2021,0,melvb001,Bob Melvin,OAK,M,barbs901,Sean Barber,7,Arguing
MIL202104280,04/28/2021,0,murpp801,Pat Murphy,MIL,C,fostm901,Marty Foster,4,Balls and Strikes
SLN202104280,04/28/2021,0,giraj001,Joe Girardi,PHI,M,segac901,Chris Segal,6,Arguing
SLN202104290,04/29/2021,0,shilm801,Mike Shildt,SLN,M,millb903,Brennan Miller,9,Balls and Strikes
MIL202104300,04/30/2021,0,robed001,Dave Roberts,LAN,M,herna901,Angel Hernandez,8,Balls and Strikes
PIT202104300,04/30/2021,0,evanp001,Phillip Evans,PIT,P,hoyej901,James Hoye,9,Call on Field
PHI202105010,05/01/2021,0,harpb003,Bryce Harper,PHI,P,fleta901,Andy Fletcher,7,Call on Field
TEX202105020,05/02/2021,0,gallj002,Joey Gallo,TEX,P,onorb901,Brian O'Nora,6,Call on Field
TEX202105020,05/02/2021,0,woodc001,Chris Woodward,TEX,M,onorb901,Brian O'Nora,6,Call on Field
PHI202105030,05/03/2021,0,joycm001,Matt Joyce,PHI,P,wendh902,Hunter Wendelstedt,7,Call on Field
COL202105050,05/05/2021,0,wooda002,Alex Wood,SFN,P,randt901,Tony Randazzo,9,Balls and Strikes
KCA202105050,05/05/2021,0,singb001,Brady Singer,KCA,P,herna901,Angel Hernandez,5,Call on Field
KCA202105050,05/05/2021,0,eldrc001,Cal Eldred,KCA,C,herna901,Angel Hernandez,6,Call on Field
KCA202105050,05/05/2021,0,mathm001,Mike Matheny,KCA,M,herna901,Angel Hernandez,6,Call on Field
ANA202105080,05/08/2021,0,maddj801,Joe Maddon,ANA,M,gormb901,Brian Gorman,7,Arguing
SFN202105080,05/08/2021,0,tingj801,Jayce Tingler,SDN,M,lentn901,Nic Lentz,6,Call on Field
NYN202105090,05/09/2021,0,escoe001,Eduardo Escobar,ARI,P,gonzm901,Manny Gonzalez,7,Balls and Strikes
NYN202105090,05/09/2021,0,lovut001,Torey Lovullo,ARI,M,gonzm901,Manny Gonzalez,7,Balls and Strikes
BOS202105120,05/12/2021,0,laurr001,Ramon Laureano,OAK,P,willr901,Ryan Wills,3,Call on Field
TBA202105120,05/12/2021,0,frazc001,Clint Frazier,NYA,P,millb901,Bill Miller,5,Call on Field
MIL202105130,05/13/2021,0,counc001,Craig Counsell,MIL,M,reynj901,Jim Reynolds,3,Call on Field
LAN202105150,05/15/2021,0,dunce801,Eric Duncan,MIA,C,fairc901,Chad Fairchild,2,Call on Field
LAN202105150,05/15/2021,0,beatm001,Matt Beaty,LAN,P,fairc901,Chad Fairchild,4,Call on Field
MIL202105150,05/15/2021,0,shawt001,Travis Shaw,MIL,P,segac901,Chris Segal,4,Call on Field
PIT202105150,05/15/2021,0,sheld801,Derek Shelton,PIT,M,rippm901,Mark Ripperger,8,Balls and Strikes
KCA202105180,05/18/2021,0,garca003,Avisail Garcia,MIL,P,gormb901,Brian Gorman,9,Balls and Strikes
KCA202105180,05/18/2021,0,counc001,Craig Counsell,MIL,M,gormb901,Brian Gorman,9,Balls and Strikes
MIN202105180,05/18/2021,0,dufft001,Tyler Duffey,MIN,P,reynj901,Jim Reynolds,7,Aggression
MIN202105180,05/18/2021,0,baldr001,Rocco Baldelli,MIN,M,reynj901,Jim Reynolds,7,Arguing
CHN202105190,05/19/2021,0,martd002,Dave Martinez,WAS,M,conrc901,Chris Conroy,7,Call on Field
LAN202105190,05/19/2021,0,lovut001,Torey Lovullo,ARI,M,littw901,Will Little,5,Call on Field
OAK202105200,05/20/2021,0,melvb001,Bob Melvin,OAK,M,porta901,Alan Porter,5,Balls and Strikes
